id,key,value,type 
369671066,building,yes,regular
369671067,building,yes,regular
369671068,building,yes,regular
369671069,building,yes,regular
369671070,building,yes,regular
369671071,building,yes,regular
369671072,building,yes,regular
369671073,building,yes,regular
369671074,building,yes,regular
369671075,building,yes,regular
369671076,building,yes,regular
369671077,building,yes,regular
369671078,building,yes,regular
369671079,building,yes,regular
369671080,building,yes,regular
369671081,building,yes,regular
369671082,building,yes,regular
369671083,building,yes,regular
369671084,building,yes,regular
369671085,building,yes,regular
369671086,building,yes,regular
369671087,building,yes,regular
369671088,building,yes,regular
369671090,building,yes,regular
369671091,building,yes,regular
369671092,building,yes,regular
369671093,building,yes,regular
369671094,building,yes,regular
369671095,building,yes,regular
369671096,building,yes,regular
369671097,building,yes,regular
369671098,building,yes,regular
369671099,building,yes,regular
369671100,building,yes,regular
369671101,building,yes,regular
369671102,building,yes,regular
369671103,building,yes,regular
369671104,building,yes,regular
369671105,building,yes,regular
369671106,building,yes,regular
369671107,building,yes,regular
369671108,building,yes,regular
369671109,building,yes,regular
369671110,building,yes,regular
369671111,building,yes,regular
369671112,building,yes,regular
369671113,building,yes,regular
369671114,building,yes,regular
369671115,building,yes,regular
369671116,building,yes,regular
369671117,building,yes,regular
369671118,building,yes,regular
369671119,building,yes,regular
369671120,building,yes,regular
369671121,building,yes,regular
369671123,building,yes,regular
369671124,building,yes,regular
369671125,building,yes,regular
369671126,building,yes,regular
369671127,building,yes,regular
369671128,building,yes,regular
369671129,building,yes,regular
369671130,building,yes,regular
369671131,building,yes,regular
369671132,building,yes,regular
369671133,building,yes,regular
369671134,building,yes,regular
369671135,building,yes,regular
369671136,building,yes,regular
369671137,building,yes,regular
369671138,building,yes,regular
369671139,building,yes,regular
369671140,building,yes,regular
369671141,building,yes,regular
369671142,building,yes,regular
369671143,building,yes,regular
369671144,building,yes,regular
369671145,building,yes,regular
369671146,building,yes,regular
369671147,building,yes,regular
369671148,building,yes,regular
369671149,building,yes,regular
369671150,building,yes,regular
369671151,building,yes,regular
369671152,building,yes,regular
369671153,building,yes,regular
369671154,building,yes,regular
369671155,building,yes,regular
369671156,building,yes,regular
369671157,building,yes,regular
369671158,building,yes,regular
369671159,building,yes,regular
369671160,building,yes,regular
369671161,building,yes,regular
369671162,building,yes,regular
369674029,building,yes,regular
369674030,building,yes,regular
369674031,building,yes,regular
369674032,building,yes,regular
369674033,building,yes,regular
369674034,building,yes,regular
369674035,building,yes,regular
369674036,building,yes,regular
369674038,building,yes,regular
369674040,building,yes,regular
369674043,building,yes,regular
369674046,building,yes,regular
369674048,building,yes,regular
369674049,building,yes,regular
369674051,building,yes,regular
369674053,building,yes,regular
369674054,building,yes,regular
369674056,building,yes,regular
369674058,building,yes,regular
369674060,building,yes,regular
369674061,building,yes,regular
369674063,building,yes,regular
369674065,building,yes,regular
369674067,building,yes,regular
369674070,building,yes,regular
369674072,building,yes,regular
369674074,building,yes,regular
369674076,building,yes,regular
369674078,building,yes,regular
369674366,building,yes,regular
369674367,building,yes,regular
369674368,building,yes,regular
369674369,building,yes,regular
369674518,building,yes,regular
369674519,building,yes,regular
369674520,building,yes,regular
369674521,building,yes,regular
369674522,building,yes,regular
369674523,building,yes,regular
369674524,building,yes,regular
369674525,building,yes,regular
369674527,building,yes,regular
369674528,building,yes,regular
369674529,building,yes,regular
369674530,building,yes,regular
369674531,building,yes,regular
369674532,building,yes,regular
369674533,building,yes,regular
369674534,building,yes,regular
369674535,building,yes,regular
369674536,building,yes,regular
369674537,building,yes,regular
369674538,building,yes,regular
369674539,building,yes,regular
369674540,building,yes,regular
369674541,building,yes,regular
369674542,building,yes,regular
369674543,building,yes,regular
369674544,building,yes,regular
369674545,building,yes,regular
369674546,building,yes,regular
369674547,building,yes,regular
369674548,building,yes,regular
369674549,building,yes,regular
369674550,building,yes,regular
369674551,building,yes,regular
369674552,building,yes,regular
369674553,building,yes,regular
369674554,building,yes,regular
369674555,building,yes,regular
369674556,building,yes,regular
369674557,building,yes,regular
369674558,building,yes,regular
369674559,building,yes,regular
369674560,building,yes,regular
369674561,building,yes,regular
369674562,building,yes,regular
369674563,building,yes,regular
369674564,building,yes,regular
369674565,building,yes,regular
369674566,building,yes,regular
369674567,building,yes,regular
369674568,building,yes,regular
369674569,building,yes,regular
369674570,building,yes,regular
369674571,building,yes,regular
369674572,building,yes,regular
369674573,building,yes,regular
369674574,building,yes,regular
369674575,building,yes,regular
369674576,building,yes,regular
369674577,building,yes,regular
369674578,building,yes,regular
369674579,building,yes,regular
369674580,building,yes,regular
369674581,building,yes,regular
369674582,building,yes,regular
369674583,building,yes,regular
369674584,building,yes,regular
369674585,building,yes,regular
369674586,building,yes,regular
369674587,building,yes,regular
369674588,building,yes,regular
369674589,building,yes,regular
